Conflict;Kind;MatchedTraversedLine;CSV_ClassName;CSV_MethodName;CSV_SourceCodeLineNumber
{'Kind': 'sink', 'ClassName': 'retrofit.RestAdapter', 'MethodName': 'logAndReplaceRequest', 'SourceCodeLineNumber': 398, 'UnitStatement': '$stack40 = this.<retrofit.RestAdapter: retrofit.RestAdapter$Log log>', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceRequest(RestAdapter.java:398)', 'at retrofit.RestAdapter.logAndReplaceRequest(RestAdapter.java:402)']};sink;at retrofit.RestAdapter.logAndReplaceRequest(RestAdapter.java:402);retrofit.RestAdapter;private retrofit.client.Request logAndReplaceRequest(retrofit.client.Request) throws java.io.IOException;402
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365);com.zaxxer.hikari.HikariPool;private void addConnection();365
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365);com.zaxxer.hikari.HikariPool;private void addConnection();365
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375);com.zaxxer.hikari.HikariPool;private void addConnection();375
{'Kind': 'sink', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 356, 'UnitStatement': '$stack36 = this.<com.zaxxer.hikari.HikariPool: com.zaxxer.hikari.HikariConfig configuration>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:356)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375)']};sink;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375);com.zaxxer.hikari.HikariPool;private void addConnection();375
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:376)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365);com.zaxxer.hikari.HikariPool;private void addConnection();365
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:376)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365);com.zaxxer.hikari.HikariPool;private void addConnection();365
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:376)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365);com.zaxxer.hikari.HikariPool;private void addConnection();365
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:376)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365);com.zaxxer.hikari.HikariPool;private void addConnection();365
{'Kind': 'sink', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 365, 'UnitStatement': 'this.<com.zaxxer.hikari.HikariPool: int transactionIsolation> = $stack13', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:376)']};sink;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365);com.zaxxer.hikari.HikariPool;private void addConnection();365
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365);com.zaxxer.hikari.HikariPool;private void addConnection();365
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365);com.zaxxer.hikari.HikariPool;private void addConnection();365
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375);com.zaxxer.hikari.HikariPool;private void addConnection();375
{'Kind': 'sink', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 374, 'UnitStatement': '$stack15 = this.<com.zaxxer.hikari.HikariPool: java.lang.String catalog>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375)']};sink;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375);com.zaxxer.hikari.HikariPool;private void addConnection();375
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:369)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:369);com.zaxxer.hikari.HikariPool;private void addConnection();369
{'Kind': 'sink', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 356, 'UnitStatement': '$stack36 = this.<com.zaxxer.hikari.HikariPool: com.zaxxer.hikari.HikariConfig configuration>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:356)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:369)']};sink;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:369);com.zaxxer.hikari.HikariPool;private void addConnection();369
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365);com.zaxxer.hikari.HikariPool;private void addConnection();365
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365);com.zaxxer.hikari.HikariPool;private void addConnection();365
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375);com.zaxxer.hikari.HikariPool;private void addConnection();375
{'Kind': 'sink', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 365, 'UnitStatement': 'this.<com.zaxxer.hikari.HikariPool: int transactionIsolation> = $stack13', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375)']};sink;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365);com.zaxxer.hikari.HikariPool;private void addConnection();365
{'Kind': 'sink', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 365, 'UnitStatement': 'this.<com.zaxxer.hikari.HikariPool: int transactionIsolation> = $stack13', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375)']};sink;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:375);com.zaxxer.hikari.HikariPool;private void addConnection();375
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:376)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365);com.zaxxer.hikari.HikariPool;private void addConnection();365
{'Kind': 'source', 'ClassName': 'com.zaxxer.hikari.HikariPool', 'MethodName': 'addConnection', 'SourceCodeLineNumber': 362, 'UnitStatement': '$stack10 = this.<com.zaxxer.hikari.HikariPool: javax.sql.DataSource dataSource>', 'TraversedLines': ['at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:362)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:363)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:374)', 'at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:376)']};source;at com.zaxxer.hikari.HikariPool.addConnection(HikariPool.java:365);com.zaxxer.hikari.HikariPool;private void addConnection();365
